w0,wa,chi2_sne,chi2_bao
-1.4915254237288136,-1.8220338983050848,1741.8404736625232,1806.3571379645841
-1.4677966101694917,-1.8220338983050848,1730.1361145318328,1741.5710014710044
-1.4440677966101696,-1.8220338983050848,1718.5860523630777,1676.948012054822
-1.4203389830508475,-1.8220338983050848,1707.1983014490795,1612.5270938501221
-1.3966101694915256,-1.8220338983050848,1695.981110766597,1548.349456571406
-1.3728813559322035,-1.8220338983050848,1684.9429692464098,1484.458709407488
-1.3491525423728814,-1.8220338983050848,1674.0926110710116,1420.9009797200547
-1.3254237288135595,-1.8220338983050848,1663.4390209919056,1357.7250366599526
-1.3016949152542374,-1.8220338983050848,1652.9914396577028,1294.9824198059123
-1.2779661016949153,-1.8220338983050848,1642.759368943632,1232.7275729197952
-1.2542372881355934,-1.8220338983050848,1632.7525772720603,1171.0179829002848
-1.2305084745762713,-1.8220338983050848,1622.9811049131224,1109.9143240023602
-1.2067796610169492,-1.8220338983050848,1613.4552692534949,1049.4806073732832
-1.1830508474576273,-1.8220338983050848,1604.1856700205872,989.7843359365413
-1.1593220338983052,-1.8220338983050848,1595.1831944485778,930.8966646334577
-1.1355932203389831,-1.8220338983050848,1586.4590223718108,872.892566007156
-1.1118644067796613,-1.8220338983050848,1578.0246312300942,815.8510010864676
-1.0881355932203391,-1.8220338983050848,1569.8918009696438,759.8550954960033
-1.064406779661017,-1.8220338983050848,1562.0726188223723,704.9923206847519
-1.0406779661016952,-1.8220338983050848,1554.5794839453529,651.3546801281456
-1.016949152542373,-1.8220338983050848,1547.4251119012215,599.0389003173827
-0.993220338983051,-1.8220338983050848,1540.6225389595522,548.1466263055278
-0.969491525423729,-1.8220338983050848,1534.185126198047,498.78462153183096
-0.945762711864407,-1.8220338983050848,1528.1265633815924,451.0649715944255
-0.9220338983050849,-1.8220338983050848,1522.4608725962664,405.10529158685165
-0.8983050847457629,-1.8220338983050848,1517.2024116144912,361.02893655621517
-0.8745762711864409,-1.8220338983050848,1512.3658769665496,318.96521458027775
-0.8508474576271188,-1.8220338983050848,1507.9663066929145,279.0496018980272
-0.8271186440677968,-1.8220338983050848,1504.0190827508975,241.4239594637067
-0.8033898305084748,-1.8220338983050848,1500.539933048342,206.23675022856713
-0.7796610169491527,-1.8220338983050848,1497.544933076283,173.64325638862047
-0.7559322033898306,-1.8220338983050848,1495.0505071116775,143.80579577129652
-0.7322033898305087,-1.8220338983050848,1493.073428960658,116.89393647033639
-0.7084745762711866,-1.8220338983050848,1491.6308222118998,93.08470877776543
-0.6847457627118645,-1.8220338983050848,1490.7401599691698,72.5628134058503
-0.6610169491525426,-1.8220338983050848,1490.419264031289,55.52082494221282
-0.6372881355932205,-1.8220338983050848,1490.686303487233,42.15938943956279
-0.6135593220338984,-1.8220338983050848,1491.5597926933817,32.68741500978165
-0.5898305084745765,-1.8220338983050848,1493.0585885992903,27.32225427235563
-0.5661016949152544,-1.8220338983050848,1495.201887387878,26.289877501599836
-0.5423728813559323,-1.8220338983050848,1498.0092203951233,29.825035327798954
-0.5186440677966104,-1.8220338983050848,1501.5004492739004,38.171409876242464
-0.4949152542372883,-1.8220338983050848,1505.6957603659948,51.58175327693658
-0.4711864406779662,-1.8220338983050848,1510.6156582455458,70.31801254766665
-0.44745762711864434,-1.8220338983050848,1516.280958396735,94.65143994462699
-0.42372881355932224,-1.8220338983050848,1522.712778987888,124.86268798748698
-0.4,-1.8220338983050848,1529.9325317034063,161.2418884974888
-1.8,-1.7542372881355932,1900.405481953786,2623.4689351405173
-1.776271186440678,-1.7542372881355932,1887.3362281335772,2559.000911185026
-1.752542372881356,-1.7542372881355932,1874.3378618475103,2494.358389236966
-1.728813559322034,-1.7542372881355932,1861.4158738095996,2429.5595688170183
-1.7050847457627119,-1.7542372881355932,1848.5759283633606,2364.623872381772
-1.68135593220339,-1.7542372881355932,1835.8238679948104,2299.5720110295956
-1.6576271186440679,-1.7542372881355932,1823.1657179269837,2234.426053419532
-1.6338983050847458,-1.7542372881355932,1810.6076907942993,2169.209498035143
-1.6101694915254239,-1.7542372881355932,1798.1561913947364,2103.9473489280786
-1.5864406779661018,-1.7542372881355932,1785.81782151745,2038.666195078039
-1.5627118644067797,-1.7542372881355932,1773.5993848430317,1973.3942935079685
-1.5389830508474578,-1.7542372881355932,1761.5078919132607,1908.161656294303
-1.5152542372881357,-1.7542372881355932,1749.550565166604,1843.000141613066
-1.4915254237288136,-1.7542372881355932,1737.734844035386,1777.9435489625944
-1.4677966101694917,-1.7542372881355932,1726.068390099947,1713.0277187030204
-1.4440677966101696,-1.7542372881355932,1714.559092294588,1648.2906360510974
-1.4203389830508475,-1.7542372881355932,1703.215072159524,1583.7725396664382
-1.3966101694915256,-1.7542372881355932,1692.0446891324923,1519.5160349615612
-1.3728813559322035,-1.7542372881355932,1681.0565458729152,1455.5662122632973
-1.3491525423728814,-1.7542372881355932,1670.2594936110304,1391.9707699468138
-1.3254237288135595,-1.7542372881355932,1659.6626375135065,1328.7801426556807
-1.3016949152542374,-1.7542372881355932,1649.2753420564702,1266.0476347119265
-1.2779661016949153,-1.7542372881355932,1639.1072363960152,1203.8295588085375
-1.2542372881355934,-1.7542372881355932,1629.1682197255805,1142.1853800635179
-1.2305084745762713,-1.7542372881355932,1619.4684666086177,1081.177865498872
-1.2067796610169492,-1.7542372881355932,1610.018432274284,1020.8732389898462
-1.1830508474576273,-1.7542372881355932,1600.8288578629367,961.341341709026
-1.1593220338983052,-1.7542372881355932,1591.9107756072665,902.6557980666295
-1.1355932203389831,-1.7542372881355932,1583.275513934183,844.8941871216415
-1.1118644067796613,-1.7542372881355932,1574.9347024714345,788.1382194094887
-1.0881355932203391,-1.7542372881355932,1566.9002769421083,732.4739190988419
-1.064406779661017,-1.7542372881355932,1559.1844839292205,677.9918113543613
-1.0406779661016952,-1.7542372881355932,1551.799885491587,624.7871147427834
-1.016949152542373,-1.7542372881355932,1544.7593636112538,572.9599384767855
-0.993220338983051,-1.7542372881355932,1538.0761244517837,522.6154842447884
-0.969491525423729,-1.7542372881355932,1531.763702405717,473.864252325095
-0.945762711864407,-1.7542372881355932,1525.8359639086393,426.82225162973475
-0.9220338983050849,-1.7542372881355932,1520.307110996254,381.61121326730347
-0.8983050847457629,-1.7542372881355932,1515.1916845800015,338.3588071552123
-0.8745762711864409,-1.7542372881355932,1510.504567415846,297.19886115055743
-0.8508474576271188,-1.7542372881355932,1506.2609867398999,258.27158210562914
-0.8271186440677968,-1.7542372881355932,1502.4765165437489,221.72377818989602
-0.8033898305084748,-1.7542372881355932,1499.1670794614906,187.70908175541095
-0.7796610169491527,-1.7542372881355932,1496.3489482396471,156.3881719584219
-0.7559322033898306,-1.7542372881355932,1494.0387467602359,127.92899628731521
-0.7322033898305087,-1.7542372881355932,1492.2534505867197,102.50699008720584
-0.7084745762711866,-1.7542372881355932,1491.010387001571,80.30529311604865
-0.6847457627118645,-1.7542372881355932,1490.3272345035314,61.514962117573035
-0.6610169491525426,-1.7542372881355932,1490.22202173201,46.3351783544333
-0.6372881355932205,-1.7542372881355932,1490.7131257852284,34.97344901262678
-0.6135593220338984,-1.7542372881355932,1491.8192698980345,27.645801367434753
-0.5898305084745765,-1.7542372881355932,1493.5595204447757,24.576968593879705
-0.5661016949152544,-1.7542372881355932,1495.9532832316415,26.00056611299354
-0.5423728813559323,-1.7542372881355932,1499.020299042474,32.15925739084153
-0.5186440677966104,-1.7542372881355932,1502.7806384011583,43.304908151754496
-0.4949152542372883,-1.7542372881355932,1507.2546955130194,59.69872803157514
-0.4711864406779662,-1.7542372881355932,1512.4631813470326,81.61139878117423
-0.44745762711864434,-1.7542372881355932,1518.4271158197537,109.3231882340237
-0.42372881355932224,-1.7542372881355932,1525.1678190413818,143.12404937192105
-0.4,-1.7542372881355932,1532.7069015834193,183.31370395536638
-1.8,-1.6864406779661016,1896.0258177812875,2597.4770053238194
-1.776271186440678,-1.6864406779661016,1882.9663439602025,2532.765280803453
-1.752542372881356,-1.6864406779661016,1869.979519366905,2467.8835673011918
-1.728813559322034,-1.6864406779661016,1857.0709070942632,2402.8506640869946
-1.7050847457627119,-1.6864406779661016,1844.2462463046636,2337.6866348876642
-1.68135593220339,-1.6864406779661016,1831.511456808499,2272.412876050873
-1.6576271186440679,-1.6864406779661016,1818.8726437244939,2207.0521880494634
-1.6338983050847458,-1.6864406779661016,1806.336102220022,2141.62885046314
-1.6101694915254239,-1.6864406779661016,1793.9083223292741,2076.16870057693
-1.5864406779661018,-1.6864406779661016,1781.5959938466954,2010.6992157380116
-1.5627118644067797,-1.6864406779661016,1769.4060112927386,1945.2495996143136
-1.5389830508474578,-1.6864406779661016,1757.3454789485124,1879.8508724992757
-1.5152542372881357,-1.6864406779661016,1745.4217159554178,1814.5359658078478
-1.4915254237288136,-1.6864406779661016,1733.6422614754645,1749.3398209085294
-1.4677966101694917,-1.6864406779661016,1722.0148799072292,1684.2994924353297
-1.4440677966101696,-1.6864406779661016,1710.5475661521098,1619.4542562214665
-1.4203389830508475,-1.6864406779661016,1699.2485509246937,1554.8457219937422
-1.3966101694915256,-1.6864406779661016,1688.1263061006327,1490.5179509623217
-1.3728813559322035,-1.6864406779661016,1677.1895500945677,1426.5175784349901
-1.3491525423728814,-1.6864406779661016,1666.4472532601678,1362.8939415781097
-1.3254237288135595,-1.6864406779661016,1655.9086433034038,1299.6992124377691
-1.3016949152542374,-1.6864406779661016,1645.5832106996386,1236.988536324085
-1.2779661016949153,-1.6864406779661016,1635.4807141041688,1174.820175649295
-1.2542372881355934,-1.6864406779661016,1625.6111857451097,1113.2556592955598
-1.2305084745762713,-1.6864406779661016,1615.9849367867146,1052.3599375715232
-1.2067796610169492,-1.6864406779661016,1606.61256265031,992.2015427971555
-1.1830508474576273,-1.6864406779661016,1597.504948279083,932.852755534346
-1.1593220338983052,-1.6864406779661016,1588.6732733322442,874.3897764554947
-1.1355932203389831,-1.6864406779661016,1580.1290172929123,816.8929038146741
-1.1118644067796613,-1.6864406779661016,1571.8839644733328,760.4467164543474
-1.0881355932203391,-1.6864406779661016,1563.950208899956,705.1402622464639
-1.064406779661017,-1.6864406779661016,1556.3401590599979,651.0672518287521
-1.0406779661016952,-1.6864406779661016,1549.066542490154,598.3262574558839
-1.016949152542373,-1.6864406779661016,1542.1424101870298,547.0209167404281
-0.993220338983051,-1.6864406779661016,1535.5811408180637,497.260141010537
-0.969491525423729,-1.6864406779661016,1529.3964447106132,449.1583279599615
-0.945762711864407,-1.6864406779661016,1523.6023675959293,402.83557821159883
-0.9220338983050849,-1.6864406779661016,1518.2132940838262,358.41791535865553
-0.8983050847457629,-1.6864406779661016,1513.2439508428836,316.0375089878833
-0.8745762711864409,-1.6864406779661016,1508.7094094600634,275.83290012786176
-0.8508474576271188,-1.6864406779661016,1504.6250889527844,237.94922850252692
-0.8271186440677968,-1.6864406779661016,1501.0067579054985,202.53846090679997
-0.8033898305084748,-1.6864406779661016,1497.8705362020407,169.75961995819546
-0.7796610169491527,-1.6864406779661016,1495.232896324116,139.77901241680942
-0.7559322033898306,-1.6864406779661016,1493.1106641853985,112.77045620718764
-0.7322033898305087,-1.6864406779661016,1491.5210194700494,88.91550522080512
-0.7084745762711866,-1.6864406779661016,1490.4814954434669,68.40367092869693
-0.6847457627118645,-1.6864406779661016,1490.0099782024438,51.432639791913815
-0.6610169491525426,-1.6864406779661016,1490.1247053310256,38.20848542475849
-0.6372881355932205,-1.6864406779661016,1490.84426392765,28.945874444067826
-0.6135593220338984,-1.6864406779661016,1492.1875879682773,23.868264929064647
-0.5898305084745765,-1.6864406779661016,1494.1739549695806,23.20809642239584
-0.5661016949152544,-1.6864406779661016,1496.822981915302,27.206970425499772
-0.5423728813559323,-1.6864406779661016,1500.1546204082488,36.1158203817594
-0.5186440677966104,-1.6864406779661016,1504.1891510094456,50.19507019969342
-0.4949152542372883,-1.6864406779661016,1508.9471767252196,69.71478044563489
-0.4711864406779662,-1.6864406779661016,1514.4496156021494,94.95478142960324
-0.44745762711864434,-1.6864406779661016,1520.7176923889544,126.2047925164633
-0.42372881355932224,-1.6864406779661016,1527.7729292235922,163.7645271118502
-0.4,-1.6864406779661016,1535.6371353030347,207.9437828908415
-1.8,-1.6186440677966103,1891.6482885440655,2571.2724626621193
-1.776271186440678,-1.6186440677966103,1878.5992474290367,2506.3164777194647
-1.752542372881356,-1.6186440677966103,1865.624649896964,2441.1952869799225
-1.728813559322034,-1.6186440677966103,1852.7301327492355,2375.9283149762205
-1.7050847457627119,-1.6186440677966103,1839.9215113420796,2310.5362940219043
-1.68135593220339,-1.6186440677966103,1827.20478423138,2245.0413349448736
-1.6576271186440679,-1.6186440677966103,1814.5861378996228,2179.467001294466
-1.6338983050847458,-1.6186440677966103,1802.071951562917,2113.838387164086
-1.6101694915254239,-1.6186440677966103,1789.6688020558825,2048.182198773887
-1.5864406779661018,-1.6186440677966103,1777.3834687915148,1982.5268399600116
-1.5627118644067797,-1.6186440677966103,1765.2229387929667,1916.902501718531
-1.5389830508474578,-1.6186440677966103,1753.1944117935968,1851.3412559532117
-1.5152542372881357,-1.6186440677966103,1741.3053054011166,1785.8771535764329
-1.4915254237288136,-1.6186440677966103,1729.5632603212814,1720.5463271123308
-1.4677966101694917,-1.6186440677966103,1717.976145635871,1655.3870979496278
-1.4440677966101696,-1.6186440677966103,1706.552064129254,1590.4400883894314
-1.4203389830508475,-1.6186440677966103,1695.2993576570962,1525.7483386296713
-1.3966101694915256,-1.6186440677966103,1684.2266125502654,1461.3574288231398
-1.3728813559322035,-1.6186440677966103,1673.3426650461358,1397.3156063397573
-1.3491525423728814,-1.6186440677966103,1662.656606738966,1333.6739183560915
-1.3254237288135595,-1.6186440677966103,1652.177790040163,1270.486349885382
-1.3016949152542374,-1.6186440677966103,1641.9158336384753,1207.8099673501042
-1.2779661016949153,-1.6186440677966103,1631.8806279494675,1145.705067785386
-1.2542372881355934,-1.6186440677966103,1622.0823405426408,1084.2353337458985
-1.2305084745762713,-1.6186440677966103,1612.5314215338315,1023.4679939705619
-1.2067796610169492,-1.6186440677966103,1603.2386089296022,963.473989838514
-1.1830508474576273,-1.6186440677966103,1594.2149339093944,904.3281476262225
-1.1593220338983052,-1.6186440677966103,1585.4717260303655,846.109356548849
-1.1355932203389831,-1.6186440677966103,1577.020618338766,788.900752539563
-1.1118644067796613,-1.6186440677966103,1568.8735523709381,732.7899076873367
-1.0881355932203391,-1.6186440677966103,1561.042783025837,677.8690252176771
-1.064406779661017,-1.6186440677966103,1553.5408832901574,624.2351398612346
-1.0406779661016952,-1.6186440677966103,1546.3807487960457,571.9903234121389
-1.016949152542373,-1.6186440677966103,1539.5756021904979,521.241895231778
-0.993220338983051,-1.6186440677966103,1533.1389972944078,472.1026374041439
-0.969491525423729,-1.6186440677966103,1527.0848230283873,424.69101419629897
-0.945762711864407,-1.6186440677966103,1521.4273070813767,379.13139542218875
-0.9220338983050849,-1.6186440677966103,1516.1810192972039,335.55428325017414
-0.8983050847457629,-1.6186440677966103,1511.360874753137,294.09654193496
-0.8745762711864409,-1.6186440677966103,1506.9821365036776,254.9016298934265
-0.8508474576271188,-1.6186440677966103,1503.0604179617949,218.11983348217254
-0.8271186440677968,-1.6186440677966103,1499.6116848889349,183.90850177306453
-0.8033898305084748,-1.6186440677966103,1496.652256964194,152.43228156287248
-0.7796610169491527,-1.6186440677966103,1494.1988089021836,123.86335179537784
-0.7559322033898306,-1.6186440677966103,1492.268371088207,98.38165652040055
-0.7322033898305087,-1.6186440677966103,1490.8783296984927,76.17513546564236
-0.7084745762711866,-1.6186440677966103,1490.0464262724136,57.43995125561983
-0.6847457627118645,-1.6186440677966103,1489.7907567027166,42.380712279110355
-0.6610169491525426,-1.6186440677966103,1490.1297696088905,31.210690184145992
-0.6372881355932205,-1.6186440677966103,1491.0822640580798,24.152030969588676
-0.6135593220338984,-1.6186440677966103,1492.6673865968944,21.435958646342414
-0.5898305084745765,-1.6186440677966103,1494.9046275567391,23.302970460815636
-0.5661016949152544,-1.6186440677966103,1497.8138165942833,30.003022709400245
-0.5423728813559323,-1.6186440677966103,1501.415117427853,41.795706225978876
-0.5186440677966104,-1.6186440677966103,1505.729021729523,58.950410694296835
-0.4949152542372883,-1.6186440677966103,1510.7763421318002,81.74647702175061
-0.4711864406779662,-1.6186440677966103,1516.5782043068405,110.47333710725296
-0.44745762711864434,-1.6186440677966103,1523.1560380751482,145.4306404375497
-0.42372881355932224,-1.6186440677966103,1530.5315674998037,186.928367045096
-0.4,-1.6186440677966103,1538.7267999215358,235.28692644383915
-1.8,-1.5508474576271185,1887.2731706430664,2544.8529453422066
-1.776271186440678,-1.5508474576271185,1874.235230787763,2479.6522410072675
-1.752542372881356,-1.5508474576271185,1861.2735622732735,2414.2914032823533
-1.728813559322034,-1.5508474576271185,1848.3938769691204,2348.790508757148
-1.7050847457627119,-1.5508474576271185,1835.6020678311863,2283.170987021515
-1.68135593220339,-1.5508474576271185,1822.904213613692,2217.455694085884
-1.6576271186440679,-1.5508474576271185,1810.3065836635824,2151.668989414505
-1.6338983050847458,-1.5508474576271185,1797.8156427950105,2085.8368167187155
-1.6101694915254239,-1.5508474576271185,1785.438056241603,2019.986788659946
-1.5864406779661018,-1.5508474576271185,1773.1806946833929,1954.1482756140613
-1.5627118644067797,-1.5508474576271185,1761.0506393451928,1888.3524986500872
-1.5389830508474578,-1.5508474576271185,1749.0551871624411,1822.6326268772382
-1.5152542372881357,-1.5508474576271185,1737.2018560102629,1757.0238793140766
-1.4915254237288136,-1.5508474576271185,1725.4983899907643,1691.5636314329881
-1.4677966101694917,-1.5508474576271185,1713.9527647731695,1626.2915265313434
-1.4440677966101696,-1.5508474576271185,1702.573192980707,1561.2495920779102
-1.4203389830508475,-1.5508474576271185,1691.3681296175378,1496.482361179007
-1.3966101694915256,-1.5508474576271185,1680.3462775283906,1432.036999303552
-1.3728813559322035,-1.5508474576271185,1669.5165928828535,1367.9634363991286
-1.3491525423728814,-1.5508474576271185,1658.888290675488,1304.314504522671
-1.3254237288135595,-1.5508474576271185,1648.4708502322585,1241.1460810989042
-1.3016949152542374,-1.5508474576271185,1638.2740207129384,1178.5172379071696
-1.2779661016949153,-1.5508474576271185,1628.307826598282,1116.4903958826753
-1.2542372881355934,-1.5508474576271185,1618.5825731500274,1055.1314858011417
-1.2305084745762713,-1.5508474576271185,1609.1088518307638,994.510114896268
-1.2067796610169492,-1.5508474576271185,1599.8975456699281,934.6997394372233
-1.1830508474576273,-1.5508474576271185,1590.959834561218,875.7778432680522
-1.1593220338983052,-1.5508474576271185,1582.3072004757175,817.8261222830384
-1.1355932203389831,-1.5508474576271185,1573.951432574157,760.9306747804142
-1.1118644067796613,-1.5508474576271185,1565.904632200727,705.1821976025831
-1.0881355932203391,-1.5508474576271185,1558.1792177397958,650.6761879329692
-1.064406779661017,-1.5508474576271185,1550.7879293160058,597.5131505786246
-1.0406779661016952,-1.5508474576271185,1543.7438333171033,545.7988105231555
-1.016949152542373,-1.5508474576271185,1537.0603267179742,495.64433048696174
-0.993220338983051,-1.5508474576271185,1530.7511411831515,447.16653318108933
-0.969491525423729,-1.5508474576271185,1524.8303469242826,400.4881278875383
-0.945762711864407,-1.5508474576271185,1519.3123562878666,355.73794094296557
-0.9220338983050849,-1.5508474576271185,1514.211927047672,313.0511496448637
-0.8983050847457629,-1.5508474576271185,1509.5441653751427,272.5695190399798
-0.8745762711864409,-1.5508474576271185,1505.3245284603067,234.4416409947658
-0.8508474576271188,-1.5508474576271185,1501.5688267545463,198.82317488781894
-0.8271186440677968,-1.5508474576271185,1498.2932258056755,165.87708920554903
-0.8033898305084748,-1.5508474576271185,1495.5142476549665,135.77390326592862
-0.7796610169491527,-1.5508474576271185,1493.2487717645731,108.6919282423931
-0.7559322033898306,-1.5508474576271185,1491.5140354431069,84.8175066122059
-0.7322033898305087,-1.5508474576271185,1490.3276337360132,64.34524911251027
-0.7084745762711866,-1.5508474576271185,1489.707518746558,47.478268254455564
-0.6847457627118645,-1.5508474576271185,1489.671998352271,34.42840742299298
-0.6610169491525426,-1.5508474576271185,1490.2397342807476,25.416464578832485
-0.6372881355932205,-1.5508474576271185,1491.4297395077422,20.672409581180307
-0.6135593220338984,-1.5508474576271185,1493.2613749395248,20.435594166588434
-0.5898305084745765,-1.5508474576271185,1495.7543453404876,24.954953651320494
-0.5661016949152544,-1.5508474576271185,1498.928694465915,34.489199472292185
-0.5423728813559323,-1.5508474576271185,1502.8047993588991,49.30700174399928
-0.5186440677966104,-1.5508474576271185,1507.4033637692028,69.68716108376937
-0.4949152542372883,-1.5508474576271185,1512.745410650892,95.91876904105395
-0.4711864406779662,-1.5508474576271185,1518.8522736944897,128.3013565519799
-0.44745762711864434,-1.5508474576271185,1525.745587848299,167.14502991842124
-0.42372881355932224,-1.5508474576271185,1533.4472787826048,212.7705938682131
-0.4,-1.5508474576271185,1541.9795512495393,265.509661271789
-1.8,-1.4830508474576272,1882.9007487098654,2518.2160981627744
-1.776271186440678,-1.4830508474576272,1869.874594941096,2452.7703244899544
-1.752542372881356,-1.4830508474576272,1856.926574434531,2387.1697949789555
-1.728813559322034,-1.4830508474576272,1844.0624755182178,2321.4352664249623
-1.7050847457627119,-1.4830508474576272,1831.288270185126,2255.5888958359646
-1.68135593220339,-1.4830508474576272,1818.610118873227,2189.654316663678
-1.6576271186440679,-1.4830508474576272,1806.0343753280492,2123.6567187928945
-1.6338983050847458,-1.4830508474576272,1793.567591545465,2057.622932442013
-1.6101694915254239,-1.4830508474576272,1781.2165227919304,1991.581516129739
-1.5864406779661018,-1.4830508474576272,1768.9881326991515,1925.5628488648508
-1.5627118644067797,-1.4830508474576272,1756.8895984295536,1859.5992267172073
-1.5389830508474578,-1.4830508474576272,1744.928315908357,1793.724963928682
-1.5152542372881357,-1.4830508474576272,1733.1119051178841,1727.9764987226436
-1.4915254237288136,-1.4830508474576272,1721.448215448698,1662.3925039693072
-1.4677966101694917,-1.4830508474576272,1709.9453311019872,1597.0140028622936
-1.4440677966101696,-1.4830508474576272,1698.6115765367551,1531.8844897582644
-1.4203389830508475,-1.4830508474576272,1687.4555219547967,1467.050056327063
-1.3966101694915256,-1.4830508474576272,1676.485988815783,1402.5595231535942
-1.3728813559322035,-1.4830508474576272,1665.7120553740242,1338.4645769250394
-1.3491525423728814,-1.4830508474576272,1655.1430622276873,1274.8199133276016
-1.3254237288135595,-1.4830508474576272,1644.7886178705767,1211.6833857655567
-1.3016949152542374,-1.4830508474576272,1634.6586042356923,1149.1161600018863
-1.2779661016949153,-1.4830508474576272,1624.7631822189105,1087.182874803981
-1.2542372881355934,-1.4830508474576272,1615.1127971703695,1025.9518086597182
-1.2305084745762713,-1.4830508474576272,1605.7181843401318,965.4950526082275
-1.2067796610169492,-1.4830508474576272,1596.590374263874,905.8886892061126
-1.1830508474576273,-1.4830508474576272,1587.7406980733188,847.2129776232331
-1.1593220338983052,-1.4830508474576272,1579.1807927152247,789.5525448325084
-1.1355932203389831,-1.4830508474576272,1570.9226060617527,732.9965828254125
-1.1118644067796613,-1.4830508474576272,1562.97840189401,677.6390517487694
-1.0881355932203391,-1.4830508474576272,1555.3607647396148,623.5788888191071
-1.064406779661017,-1.4830508474576272,1548.0826045439894,570.9202228284195
-1.0406779661016952,-1.4830508474576272,1541.157161154268,519.772594009345
-1.016949152542373,-1.4830508474576272,1534.598008593435,470.2511789792345
-0.993220338983051,-1.4830508474576272,1528.4190591014376,422.4770204310086
-0.969491525423729,-1.4830508474576272,1522.6345669189752,376.5772611849367
-0.945762711864407,-1.4830508474576272,1517.2591317885388,332.6853821595415
-0.9220338983050849,-1.4830508474576272,1512.3077021463896,290.94144376252075
-0.8983050847457629,-1.4830508474576272,1507.7955779779732,251.4923301445429
-0.8745762711864409,-1.4830508474576272,1503.7384133084583,214.49199570070613
-0.8508474576271188,-1.4830508474576272,1500.1522182988967,180.10171314750357
-0.8271186440677968,-1.4830508474576272,1497.0533609176202,148.4903224482425
-0.8033898305084748,-1.4830508474576272,1494.4585681553992,119.83447980845044
-0.7796610169491527,-1.4830508474576272,1492.3849267520038,94.3189059160563
-0.7559322033898306,-1.4830508474576272,1490.8498834006632,72.13663256081006
-0.7322033898305087,-1.4830508474576272,1489.8712443960735,53.489246734844336
-0.7084745762711866,-1.4830508474576272,1489.4671746904396,38.58713129325936
-0.6847457627118645,-1.4830508474576272,1489.6561963211395,27.64970124162608
-0.6610169491525426,-1.4830508474576272,1490.457186172441,20.90563471771602
-0.6372881355932205,-1.4830508474576272,1491.8893730327502,18.593097748747834
-0.6135593220338984,-1.4830508474576272,1493.9723339076472,20.959961893499788
-0.5898305084745765,-1.4830508474576272,1496.7259895479813,28.264013920682235
-0.5661016949152544,-1.4830508474576272,1500.1705991510464,40.77315672973623
-0.5423728813559323,-1.4830508474576272,1504.3267541917369,58.76560078506859
-0.5186440677966104,-1.4830508474576272,1509.2153713394166,82.53004540500926
-0.4949152542372883,-1.4830508474576272,1514.8576844149904,112.36584931538866
-0.4711864406779662,-1.4830508474576272,1521.2752353415658,148.58318993417384
-0.44745762711864434,-1.4830508474576272,1528.4898640408371,191.5032108838688
-0.42372881355932224,-1.4830508474576272,1536.5236972264254,241.45815721327756
-0.4,-1.4830508474576272,1545.3991360442535,298.7914977248755
-1.8,-1.4152542372881356,1878.531315861977,2491.359575984333
-1.776271186440678,-1.4152542372881356,1865.5176497192372,2425.6685007495357
-1.752542372881356,-1.4152542372881356,1852.5840137048951,2359.8283692280975
-1.728813559322034,-1.4152542372881356,1839.7362740273702,2293.8606480021726
-1.7050847457627119,-1.4152542372881356,1826.980483186651,2227.788253176636
-1.68135593220339,-1.4152542372881356,1814.32288482323,2161.6356295506544
-1.6576271186440679,-1.4152542372881356,1801.7699186497155,2095.428833700236
-1.6338983050847458,-1.4152542372881356,1789.3282254625653,2029.19562113
-1.6101694915254239,-1.4152542372881356,1777.0046522310768,1962.9655376547644
-1.5864406779661018,-1.4152542372881356,1764.8062572603405,1896.7700151732342
-1.5627118644067797,-1.4152542372881356,1752.7403154242677,1830.6424719973415
-1.5389830508474578,-1.4152542372881356,1740.8143234644235,1764.618417900866
-1.5152542372881357,-1.4152542372881356,1729.0360053497839,1698.7355640507526
-1.4915254237288136,-1.4152542372881356,1717.4133176919968,1633.0339379828763
-1.4677966101694917,-1.4152542372881356,1705.9544552100515,1567.5560037814646
-1.4440677966101696,-1.4152542372881356,1694.6678562377226,1502.3467876176644
-1.4203389830508475,-1.4152542372881356,1683.562208266416,1437.4540087973967
-1.3966101694915256,-1.4152542372881356,1672.6464535153277,1372.9282164620338
-1.3728813559322035,-1.4152542372881356,1661.9297945201536,1308.8229320769096
-1.3491525423728814,-1.4152542372881356,1651.421699730735,1245.1947978324179
-1.3254237288135595,-1.4152542372881356,1641.1319091072926,1182.103731070103
-1.3016949152542374,-1.4152542372881356,1631.070439704053,1119.6130848316238
-1.2779661016949153,-1.4152542372881356,1621.2475912281234,1057.7898146115047
-1.2542372881355934,-1.4152542372881356,1611.6739515607412,996.7046513752117
-1.2305084745762713,-1.4152542372881356,1602.3604022269703,936.4322808818584
-1.2067796610169492,-1.4152542372881356,1593.318123799048,877.0515293258595
-1.1830508474576273,-1.4152542372881356,1584.5586012175338,818.6455552838796
-1.1593220338983052,-1.4152542372881356,1576.0936290136278,761.3020479223594
-1.1355932203389831,-1.4152542372881356,1567.9353164147037,705.1134313866726
-1.1118644067796613,-1.4152542372881356,1560.0960923144603,650.1770752555877
-1.0881355932203391,-1.4152542372881356,1552.588710087716,596.5955109041544
-1.064406779661017,-1.4152542372881356,1545.4262522290953,544.4766535744701
-1.0406779661016952,-1.4152542372881356,1538.622134793655,493.93402990719875
